c_d_dep,departamento,c_d_mun,municipio,grupo_de_cultivo,subgrupo_de_cultivo,cultivo,desagregaci_n_regional_y,a_o,periodo,rea_sembrada_ha,rea_cosechada_ha,producci_n_t,rendimiento_t_ha,estado_fisico_produccion,nombre_cientifico,ciclo_de_cultivo
5,ANTIOQUIA,5856,VALPARAISO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,22,18,144,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5125,CAICEDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,20,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5313,GRANADA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,20,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5361,ITUANGO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,20,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5656,SAN JERONIMO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,20,15,60,4.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5809,TITIRIBI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,20,10,80,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,20,18,220,12.22,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5001,MEDELLIN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,19,16,96,6.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5034,ANDES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,16,11,55,5.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5649,SAN CARLOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,16,5,15,3.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5142,CARACOLI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,15,1,4,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5004,ABRIAQUI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,12,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5129,CALDAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,12,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5842,URAMITA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,11,8,10,1.33,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5264,ENTRERRIOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,10,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5628,SABANALARGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,7,5,8,1.76,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5044,ANZA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,7,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5021,ALEJANDRIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,6,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5501,OLAYA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,6,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5761,SOPETRAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,6,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5091,BETANIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,5,4,22,5.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5150,CAROLINA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,5,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5310,GOMEZ PLATA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,5,1,2,2.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5380,LA ESTRELLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,5,5,25,5.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,5,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5209,CONCORDIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,3,3,12,4.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5086,BELMIRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,3,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5647,SAN ANDRES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2011,2011,2,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5607,RETIRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,760,210,4200,20.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5679,SANTA BARBARA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,699,699,4893,7.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5756,SONSON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,489,304,3344,11.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5837,TURBO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,434,254,2540,10.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5002,ABEJORRAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,399,235,2350,10.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5541,PEÑOL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,356,167,1002,6.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5148,CARMEN DE VIBORAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,355,235,1880,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5318,GUARNE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,333,145,2320,16.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5490,NECOCLI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,261,235,2350,10.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5045,APARTADO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,238,127,2156,17.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5847,URRAO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,218,78,624,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5615,RIONEGRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,210,200,1400,7.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5467,MONTEBELLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,208,115,690,6.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5368,JERICO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,190,55,330,6.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5440,MARINILLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,150,80,1024,12.8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5674,SAN VICENTE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,149,87,870,10.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5030,AMAGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,132,132,871,6.6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5664,SAN PEDRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,101,19,152,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5364,JARDIN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,93,78,936,12.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5697,SANTUARIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,79,3,15,5.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5206,CONCEPCION,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,74,28,168,6.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5887,YARUMAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,67,2,16,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5789,TAMESIS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,60,58,248,4.26,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5282,FREDONIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,49,47,165,3.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5861,VENECIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,46,45,223,5.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5543,PEQUE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,42,25,63,2.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5411,LIBORINA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,40,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5036,ANGELOPOLIS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,38,37,444,12.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5145,CARAMANTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,38,13,59,4.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5284,FRONTINO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,38,2,5,3.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5642,SALGAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,36,31,310,10.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5093,BETULIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,34,34,255,7.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5400,LA UNION,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,31,26,179,7.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5237,DON MATIAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,30,30,420,14.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5792,TARSO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,29,14,72,5.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5059,ARMENIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,26,20,140,7.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5483,NARIÑO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,26,20,150,7.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5125,CAICEDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,25,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5819,TOLEDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,24,22,66,3.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5001,MEDELLIN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,23,19,114,6.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5313,GRANADA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,22,10,70,7.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5809,TITIRIBI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,20,15,75,5.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,20,20,160,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5321,GUATAPE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,18,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5361,ITUANGO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,18,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5034,ANDES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,17,11,55,5.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5576,PUEBLO RICO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,17,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5856,VALPARAISO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,17,11,88,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5649,SAN CARLOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,16,11,33,3.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5055,ARGELIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,15,13,208,16.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5142,CARACOLI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,15,14,70,5.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5347,HELICONIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,15,5,25,5.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5264,ENTRERRIOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,12,6,72,12.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5129,CALDAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,12,6,30,5.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5004,ABRIAQUI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,11,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5761,SOPETRAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,10,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5209,CONCORDIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,8,3,18,6.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5628,SABANALARGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,7,7,22,3.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,7,3,24,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5021,ALEJANDRIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,6,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5501,OLAYA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,6,5,13,2.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5091,BETANIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,5,4,22,5.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5380,LA ESTRELLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,5,5,25,5.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5647,SAN ANDRES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,5,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,5,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5842,URAMITA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,5,1,2,1.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5044,ANZA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,5,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5086,BELMIRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,3,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5240,EBEJICO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2012,2012,3,3,4,1.52,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5607,RETIRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,735,228,4560,20.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5679,SANTA BARBARA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,699,699,4893,7.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5756,SONSON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,565,437,4370,10.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5837,TURBO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,444,239,2390,10.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5541,PEÑOL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,406,161,1288,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5318,GUARNE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,383,318,5088,16.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5002,ABEJORRAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,376,276,3864,14.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5148,CARMEN DE VIBORAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,360,235,1880,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5490,NECOCLI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,247,209,2090,10.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5847,URRAO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,218,78,624,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5615,RIONEGRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,210,200,1400,7.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5467,MONTEBELLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,208,205,1230,6.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5045,APARTADO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,192,192,3264,17.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5368,JERICO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,190,135,810,6.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5674,SAN VICENTE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,169,139,1390,10.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5440,MARINILLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,166,94,658,7.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5030,AMAGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,132,132,871,6.6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5697,SANTUARIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,109,33,231,7.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5664,SAN PEDRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,97,34,272,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5364,JARDIN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,89,74,888,12.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5093,BETULIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,68,34,255,7.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5887,YARUMAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,67,4,32,8.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5789,TAMESIS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,60,60,289,4.8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5854,VALDIVIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,58,26,194,7.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5282,FREDONIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,49,48,168,3.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5642,SALGAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,43,36,323,9.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5543,PEQUE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,42,25,38,1.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5411,LIBORINA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,40,5,25,5.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5861,VENECIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,39,38,169,4.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5036,ANGELOPOLIS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,38,38,456,12.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5145,CARAMANTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,38,13,59,4.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5284,FRONTINO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,38,2,5,3.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5400,LA UNION,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,33,26,179,7.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5792,TARSO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,31,14,79,5.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5206,CONCEPCION,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,30,14,42,3.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5237,DON MATIAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,30,30,420,14.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5125,CAICEDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,25,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5059,ARMENIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,24,21,147,7.0,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
5,ANTIOQUIA,5483,NARIÑO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2013,2013,24,24,180,7.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
